G000716805	G000719825	82.56
G000827005	G001484705	82.59
G001402795	G003249035	82.59
G001447335	G001634345	82.59
G000465555	G900538725	82.61
G000702305	G003241485	82.61
G000721275	G001484705	82.61
G000378865	G009691185	82.62
G000294715	G000296235	82.63
G000648515	G900323745	82.63
G000935205	G004799405	82.65
G001429395	G003248805	82.65
G000012685	G003612255	82.67
G000009945	G900118655	82.70
G000721275	G000719825	82.71
G000745475	G003248805	82.71
G000814675	G002297745	82.71
G000741695	G008673975	82.72
G000321025	G900538605	82.73
G000020945	G012842545	82.75
G000187465	G004331935	82.77
G001298265	G003248805	82.78
G001298575	G001484705	82.78
G000331735	G003612255	82.80
G001078275	G001525555	82.80
G000747625	G003165815	82.83
G000599985	G001723875	82.86
G000280015	G000296235	82.87
G000213935	G002482225	82.89
G000725495	G001484705	82.89
G000824785	G004962545	82.89
G001021935	G002991565	82.89
G000219105	G003612255	82.91
G000964095	G900322255	82.91
G000246925	G900538655	82.92
G000369105	G002381195	82.92
G000471025	G902498835	82.96
G000018545	G000421085	82.97
G000378905	G009691185	82.97
G001267535	G003507845	82.98
G000336255	G003507845	83.03
G000526595	G004769145	83.03
G000264335	G001898415	83.04
G000263355	G003524365	83.05
G000294515	G000340945	83.08
G000224515	G003132105	83.11
G000204605	G000719825	83.13
G000161775	G003516265	83.15
G000331735	G006519765	83.15
G000802245	G001484705	83.15
G000022725	G000296235	83.16
G000376565	G001484705	83.16
G000283575	G900550275	83.17
G001235865	G003447855	83.17
G000824825	G004962545	83.18
G001005085	G001484705	83.18
G000195995	G900636085	83.19
G000737945	G002380595	83.19
G001298575	G000719825	83.19
G001418335	G001484705	83.19
G001431645	G002991565	83.20
G000007605	G900118655	83.22
G000721105	G001484705	83.23
G000187005	G002378905	83.24
G000349585	G002415925	83.24
G000388115	G001634345	83.24
G000285595	G002342085	83.28
G000802245	G000719825	83.29
G000204195	G002281795	83.30
G001420315	G003248805	83.30
G001437425	G900460455	83.32
G000455385	G003476965	83.35
G000372885	G003248915	83.38
G001457475	G001525555	83.38
G000698595	G000818655	83.39
G000349845	G003476965	83.40
G000817735	G012031965	83.42
G001418335	G000719825	83.42
G000829315	G902642035	83.43
G001424165	G002434125	83.43
G000204605	G001484705	83.44
G000341385	G000296235	83.44
G000648515	G900636085	83.44
G000725495	G000719825	83.46
G000973085	G900542205	83.46
G000023065	G008015085	83.48
G000475415	G011742915	83.48
G001450355	G003476965	83.48
G000185905	G004018905	83.49
G000282995	G001724135	83.49
G001419745	G000719825	83.49
G000009765	G000719825	83.51
G000331005	G001484705	83.54
G000612485	G001525555	83.54
G001418655	G001484705	83.56
G000017425	G001584035	83.60
G000412695	G003476965	83.60
G000599985	G001690305	83.60
G000300115	G003556955	83.61
G000331005	G000719825	83.61
G000497445	G001484705	83.61
G000369145	G002381195	83.62
G000378025	G003241485	83.62
G000183565	G900538655	83.64
G000163595	G001914155	83.66
G000615525	G003476965	83.68
G000815185	G002991565	83.68
G000008385	G902642035	83.69
G000721235	G000719825	83.69
G000300005	G003526905	83.70
G001419745	G001484705	83.70
G001431505	G002991565	83.70
G000091305	G000719825	83.73
G000196615	G003507845	83.73
G000317205	G003261315	83.77
G000213805	G003476965	83.78
G000423905	G002378905	83.79
G001418655	G000719825	83.79
G000317595	G000719825	83.81
G000317595	G001484705	83.83
G000341085	G000340945	83.84
G000816565	G004001285	83.85
G001279585	G000340945	83.90
G000418365	G002482225	83.91
G000016565	G003476965	83.93
G000158215	G002211645	83.94
G000285555	G002342085	83.94
G000745265	G002434125	83.94
G001412595	G002434125	83.94
G000590475	G003476965	83.95
G000773975	G003507845	83.97
G000488255	G900322255	83.98
G000725795	G001484705	83.99
G001005085	G000719825	84.00
G000689415	G003476965	84.01
G000721105	G000719825	84.01
G001279985	G001484705	84.01
G000407245	G000438515	84.02
G000961805	G003132105	84.04
G000376565	G000719825	84.05
G000364625	G003476965	84.08
G001013905	G000719825	84.08
G000349325	G001484705	84.12
G000317435	G012034595	84.13
G000091565	G003507845	84.14
G000454045	G004211705	84.16
G000203835	G000719825	84.18
G000725795	G000719825	84.19
G000185905	G004962545	84.21
G001302585	G000720375	84.23
G000069965	G002184635	84.25
G001279985	G000719825	84.25
G000423385	G002314325	84.26
G000092925	G003241485	84.30
G000744885	G002378905	84.30
G000497445	G000719825	84.32
G000311825	G900538605	84.34
G000444875	G001484705	84.35
G000158935	G000719825	84.37
G000425625	G003476965	84.39
G001422605	G003507845	84.41
G000312025	G900538655	84.43
G000368625	G900322255	84.47
G000240185	G001807845	84.48
G000027145	G008269695	84.50
G000745065	G002378905	84.51
G001314305	G002991565	84.53
G000771745	G002378905	84.54
G000806415	G003476965	84.55
G000215745	G001807845	84.56
G000819865	G001634345	84.57
G000158955	G000719825	84.60
G000770645	G003132105	84.61
G000376645	G900638075	84.63
G000721235	G001484705	84.64
G000247895	G001807845	84.65
G000218565	G003963195	84.66
G000422085	G001914155	84.68
G000349325	G000719825	84.69
G001418475	G001484705	84.70
G000158955	G001484705	84.73
G001184205	G002011835	84.75
G000215955	G002729955	84.76
G000349585	G003497475	84.76
G001189535	G002330965	84.77
G000436075	G900555755	84.80
G001418475	G000719825	84.82
G000017705	G003123995	84.84
G000828085	G012031965	85.01
G001418415	G000719825	85.03
G000203835	G001484705	85.04
G000276805	G002733565	85.05
G000020565	G001897825	85.07
G000521175	G001672095	85.10
G001310795	G002281795	85.12
G001189535	G002479615	85.16
G000661955	G002991565	85.19
G000158935	G001484705	85.21
G001431535	G002991565	85.22
G000009705	G003556955	85.25
G000341125	G000340945	85.25
G000480315	G012839885	85.26
G001437905	G009691185	85.28
G000156435	G000719825	85.30
G000495505	G001486905	85.30
G001306135	G003512625	85.34
G000800935	G003248805	85.37
G000145255	G002405315	85.39
G000332975	G002500165	85.40
G001418585	G001484705	85.40
G000175235	G002281795	85.43
G000317535	G003556955	85.51
G001040945	G009914615	85.57
G001066585	G001807845	85.58
G000805385	G001475495	85.59
G000309885	G002378905	85.66
G000023225	G003542385	85.67
G000716215	G001484705	85.69
G001418415	G001484705	85.76
G000008385	G902646925	85.78
G000312025	G900538605	85.80
G000226215	G003497475	85.89
G001262595	G000878385	85.91
G001399775	G002378905	85.93
G000278115	G000296235	85.94
G001262595	G001476225	85.94
G001012825	G002367055	85.96
G000953735	G002733565	85.98
G000230695	G001898415	85.99
G000698575	G000818655	86.01
G000756775	G003476965	86.03
G000219605	G003476965	86.08
G000196395	G001634345	86.09
G000382345	G002434125	86.10
G000512915	G900545845	86.11
G001294685	G002388375	86.14
G001189955	G009914615	86.19
G000716215	G000719825	86.29
G000725175	G001723875	86.29
G000421625	G002378905	86.44
G000204235	G001812935	86.45
G000376585	G902642035	86.45
G000017145	G000421085	86.48
G000312705	G001672095	86.51
G000344275	G004331935	86.52
G000312525	G000296235	86.53
G001419695	G000719825	86.57
G000147715	G003525965	86.61
G000754505	G009691185	86.62
G000824785	G004018905	86.62
G001437755	G009691185	86.63
G000437075	G002492685	86.68
G000073005	G902642035	86.84
G000478785	G003516665	86.84
G000455325	G001475495	86.86
G000505545	G002342085	86.90
G000331595	G902642035	86.99
G000508625	G008661855	87.10
G000519105	G900548915	87.13
G000278295	G000296235	87.18
G000426925	G001672095	87.23
G000354175	G003123995	87.24
G000156435	G001484705	87.29
G000009025	G002431625	87.31
G000341655	G002431625	87.32
G000960765	G003132105	87.33
G001419695	G001484705	87.36
G001437855	G009691185	87.38
G000214035	G003248915	87.39
G000830885	G002431625	87.45
G001314905	G007693465	87.58
G000341695	G002431625	87.60
G000025585	G002431625	87.68
G001021715	G003533385	87.70
G000820205	G001634345	87.74
G001460955	G002431625	87.78
G000016705	G002431625	87.80
G001418585	G000719825	87.83
G001438395	G009691185	87.85
G000314735	G003963195	87.93
G001025175	G008673975	88.02
G000340565	G007692755	88.07
G000014805	G001634345	88.08
G000695055	G003123995	88.12
G000376585	G902646925	88.13
G000073005	G902646925	88.26
G000786655	G003450595	88.28
G000221145	G001812935	88.45
G000191145	G008978205	88.49
G000015885	G900638075	88.52
G000331595	G902646925	88.53
G000017405	G012839885	88.62
G000824825	G004018905	88.64
G000321025	G900538655	88.72
G000183565	G900538605	88.76
G001408335	G003450595	88.76
G000183745	G011330655	88.80
G000433375	G006218125	88.84
G000715975	G001570385	88.95
G000484635	G001724135	89.03
G000832145	G001508125	89.14
G000311825	G900538655	89.18
G000764205	G002162925	89.18
G000759865	G902521125	89.35
G000759935	G902521125	89.35
G000759855	G902521125	89.37
G000759855	G902534475	89.55
G000759865	G902534475	89.55
G000759935	G902534475	89.56
G000146165	G003241225	89.60
G000340565	G003556955	89.65
G000291295	G001584035	89.70
G000635595	G902521125	89.72
G000447295	G003261315	89.75
G001275395	G003261315	89.80
G000341065	G000340945	89.84
G000960735	G008269695	89.85
G001439225	G009691185	89.85
G000018945	G001508125	89.86
G000750655	G001508125	89.87
G000832605	G001584035	90.00
G000023605	G002869945	90.02
G000177615	G900067225	90.04
G000634615	G902521125	90.14
G000634595	G902521125	90.21
G000635715	G902521125	90.26
G000158595	G902521125	90.27
G000759955	G902521125	90.27
G000634355	G902521125	90.36
G000369105	G900322255	90.41
G000634675	G902521125	90.44
G000204035	G002362815	90.45
G000012645	G902534475	90.49
G000634855	G902521125	90.50
G000018605	G001509385	90.60
G000635515	G902521125	90.69
G000635535	G902521125	90.69
G000634635	G902521125	90.74
G001180325	G902521125	90.83
G001420855	G001584035	90.91
G000007325	G002211645	90.92
G000007825	G001584035	90.95
G000015965	G902521125	90.95
G000238275	G002297745	90.95
G000027165	G004331935	91.03
G000317245	G003261315	91.12
G000183885	G008269695	91.15
G000635875	G902521125	91.16
G000759955	G902534475	91.18
G000635455	G902521125	91.22
G000219105	G006519765	91.24
G000181895	G000502035	91.32
G000183405	G002878065	91.40
G000501735	G000502035	91.42
G000634435	G902521125	91.44
G000746645	G008978205	91.44
G000015645	G902521125	91.46
G001459095	G002431625	91.50
G000011905	G002431625	91.51
G000227525	G902594275	91.51
G000501235	G000502035	91.61
G000501695	G000502035	91.68
G000072485	G002991565	91.72
G000830905	G002431625	91.73
G000714705	G000502035	91.77
G000227525	G902612085	91.80
G000739475	G000502035	91.84
G000501615	G000502035	91.90
G000501895	G000502035	91.90
G000501275	G000502035	91.93
G000501015	G000502035	91.96
G000501915	G000502035	92.10
G000501675	G000502035	92.13
G000612605	G900538725	92.13
G000501595	G000502035	92.16
G000501875	G000502035	92.20
G000980495	G002492145	92.20
G000501215	G000502035	92.25
G000434815	G002492145	92.31
G000501755	G000502035	92.54
G001401485	G900118655	92.54
G000500975	G000502035	92.66
G000501155	G000502035	92.66
G001401455	G900118655	92.67
G000687395	G900118655	92.68
G000211155	G900118655	92.69
G000298535	G900118655	92.69
G000304735	G000502035	92.69
G000415685	G900118655	92.69
G000417585	G900118655	92.69
G000007845	G001584035	92.70
G000008165	G001584035	92.70
G000008505	G001584035	92.70
G000204175	G900118655	92.70
G001401465	G900118655	92.70
G000191925	G900118655	92.71
G000270385	G900118655	92.71
G000270405	G900118655	92.71
G000270425	G900118655	92.71
G000298375	G900118655	92.71
G000298435	G900118655	92.71
G000298455	G900118655	92.71
G000298515	G900118655	92.71
G000298555	G900118655	92.71
G000317995	G900118655	92.71
G000338695	G900118655	92.71
G001401475	G900118655	92.73
G000300045	G000502035	92.74
G000428825	G003542385	92.74
G000298495	G900118655	92.82
G000298415	G900118655	93.06
G000298475	G900118655	93.06
G000246875	G011742915	93.22
G000786005	G900118655	93.35
G000527135	G003248915	93.37
G001404695	G900543615	93.62
G000723745	G002492685	93.66
G000634615	G902534475	93.69
G000635715	G902534475	93.74
G000015965	G902534475	93.79
G000635595	G902534475	93.80
G000635875	G902534475	93.81
G000455225	G002319965	93.82
G000634855	G902534475	93.85
G001180325	G902534475	93.87
G000196735	G000411595	93.90
G000635535	G902534475	93.90
G000020225	G002492685	93.98
G000980515	G002492685	94.05
G000634595	G902534475	94.09
G000635455	G902534475	94.12
G000635515	G902534475	94.13
G000648615	G006777585	94.15
G000312245	G007095915	94.16
G000634355	G902534475	94.18
G000434535	G900543615	94.20
G000015645	G902534475	94.21
G000634435	G902534475	94.22
G000436395	G002492685	94.24
G000634675	G902534475	94.24
G001405375	G900543615	94.29
G000981785	G007095915	94.32
G000332585	G007095915	94.35
G000255295	G003612255	94.37
G000332585	G009996405	94.38
G000092985	G000340945	94.40
G000006965	G000421085	94.41
G000297435	G007095915	94.41
G000312205	G007095915	94.41
G000169035	G900543615	94.44
G000330925	G007095915	94.44
G000981785	G009996405	94.46
G000784835	G001508125	94.54
G000297435	G009996405	94.56
G000312725	G007095915	94.67
G000312185	G007095915	94.68
G000330925	G009996405	94.68
G000307995	G009996405	94.73
G000307995	G007095915	94.75
G000312245	G009996405	94.78
G000312285	G007095915	94.80
G000619785	G008269695	94.82
G000312725	G009996405	94.83
G000431455	G002492145	94.84
G000312185	G009996405	94.87
G001264245	G007095915	94.87
G000312205	G009996405	94.89
G000787675	G007095915	94.89
G000312285	G009996405	94.93
G000513215	G001914155	95.00
G000384495	G902543325	95.05
G000417845	G900118655	95.08
G001264245	G009996405	95.14
G000431315	G902383995	95.15
G000384495	G902577835	95.17
G000312165	G007095915	95.30
G000384995	G902611185	95.32
G000010625	G007095915	95.35
G000312165	G009996405	95.43
G000526855	G003013295	95.49
G000599945	G009996405	95.50
G000312265	G007095915	95.58
G000160455	G002433005	95.63
G000205025	G002492145	95.74
G000010625	G009996405	95.78
G000369145	G900322255	95.95
G000312265	G009996405	95.97
G000190755	G002454495	96.04
G000315585	G003261315	96.09
G000988325	G002322695	96.27
G000183345	G900636085	96.33
G000008545	G001508125	96.41
G000230655	G001508125	96.41
G000978555	G001508125	96.41
G000934435	G003261315	96.50
G001294745	G002388375	96.54
G000243335	G008933815	96.59
G000248055	G002500165	96.64
G000021885	G009797425	96.75
G000444545	G009797425	96.76
G000944855	G900323745	96.79
G000012685	G006519765	96.83
G000264335	G902168095	96.84
G000183345	G900323745	96.89
G000006925	G900323745	96.90
G000026345	G900636085	96.99
G000012005	G900323745	97.09
G000758725	G002367055	97.09
G000172375	G009797425	97.26
G000008865	G900323745	97.27
G000338055	G003241005	97.27
G000026325	G900636085	97.34
G000368625	G002381195	97.36
G000299455	G900323745	97.41
G000312125	G002363295	97.43
G000016785	G001508125	97.54
G000689175	G902642035	97.62
G000740715	G000411595	97.63
G000712635	G003241225	97.64
G000012845	G001404395	97.68
G001440465	G000411595	97.68
G001283625	G900323745	97.69
G000026345	G900323745	97.72
G000275785	G000411595	97.72
G000746035	G000411595	97.72
G000012005	G900636085	97.73
G000008865	G900636085	97.75
G001461825	G000411595	97.75
G000781475	G900636085	97.76
G000781475	G900323745	97.79
G000025025	G002431625	97.82
G000426465	G009360455	97.83
G000689175	G902646925	97.85
G000777575	G900323745	97.88
G000172635	G003525145	97.89
G000944855	G900636085	97.89
G000779535	G900636085	97.92
G000725405	G003533385	97.93
G000635575	G902521125	97.94
G000777575	G900636085	97.94
G000025105	G001508125	98.07
G000778805	G900636085	98.08
G000756655	G002337725	98.09
G000493225	G003123995	98.10
G000777875	G900323745	98.11
G000153885	G900552635	98.14
G000026325	G900323745	98.20
G000426385	G002479615	98.20
G000778805	G900323745	98.20
G001456215	G002835445	98.20
G000420325	G002473345	98.24
G001314975	G006218125	98.25
G000009745	G002117205	98.26
G000011065	G006218125	98.26
G000179395	G002482225	98.26
G000444565	G009797425	98.26
G000020945	G012719895	98.32
G001283625	G900636085	98.38
G000196095	G003123995	98.40
G001233785	G002835445	98.40
G000296465	G003524165	98.41
G000426385	G002330965	98.41
G000444645	G009797425	98.45
G000318015	G001525555	98.47
G000437995	G006218125	98.49
G000444605	G009797425	98.54
G000314575	G002476965	98.55
G000702165	G002351115	98.55
G000415085	G002307795	98.56
G000779535	G900323745	98.59
G000648015	G002307795	98.62
G000196275	G002384255	98.64
G000007525	G008673975	98.68
G001485475	G012839965	98.69
G000317935	G001525555	98.71
G000415005	G002307795	98.72
G001010485	G002431625	98.72
G001133125	G004331935	98.73
G000444685	G009797425	98.74
G000307265	G900550275	98.75
G000444705	G009797425	98.78
G000007785	G002307795	98.79
G000010285	G003450595	98.80
G000973005	G008269695	98.80
G000697965	G002216665	98.81
G000688835	G009797425	98.85
G000620885	G008269695	98.86
G001280145	G000878385	98.86
G001311725	G002316965	98.86
G001463995	G008269695	98.86
G000648175	G002307795	98.87
G000953715	G012839465	98.88
G000972995	G008269695	98.88
G000196035	G008269695	98.90
G000299455	G900636085	98.90
G000567965	G008269695	98.90
G000620905	G008269695	98.90
G001042405	G002316965	98.92
G001307545	G001475495	98.92
G001022195	G001807845	98.93
G000024985	G003242625	98.95
G000710505	G003609755	98.97
G000620985	G003537455	98.99
G001075215	G002835445	98.99
G000517565	G002877975	99.01
G001436775	G002316965	99.02
G000273375	G000296235	99.09
G000019725	G000878385	99.10
G000307285	G002342085	99.10
G000526435	G003242265	99.16
G001280145	G001476225	99.16
G000145515	G001812935	99.21
G000144735	G001812935	99.22
G001340935	G004331935	99.23
G000019725	G001476225	99.25
G000145555	G001812935	99.27
G000770195	G002215425	99.28
G001438005	G002346355	99.31
G000389905	G000735795	99.32
G000185885	G000390045	99.34
G000156295	G002378915	99.36
G000777875	G900636085	99.43
G001438005	G002346835	99.43
G000158275	G002211645	99.45
G000718005	G002895405	99.45
G000092785	G007859155	99.48
G000499365	G002431625	99.55
G000744735	G002380295	99.60
G000583875	G902498835	99.63
G000502095	G000502035	99.64
G000017865	G003506195	99.65
G000008025	G902646925	99.66
G000021485	G003931975	99.67
G001437355	G900460455	99.70
G000024385	G001896795	99.72
G000195835	G000735795	99.73
G000718325	G004769145	99.82
G000195715	G001525555	99.84
G000332315	G000341585	99.85
G001434815	G001311765	99.86
G000024565	G900458955	99.89
G001418795	G003931975	99.90
G000754445	G002293055	99.91
G001204615	G000735795	99.91
G000011965	G003516265	99.92
G000949635	G003577215	99.92
G001308895	G003931975	99.93
G001318165	G000735795	99.93
G000008565	G003516665	99.95
G000091545	G002378905	99.95
G000830925	G002431625	99.96
G000008025	G902642035	99.97
G000008345	G001812935	99.98
G000025125	G002380595	99.98
G001051235	G002337185	99.98
G000018565	G003512625	99.99
G000010305	G003543295	100.00
G000021565	G003518825	100.00
