T196	1.05181
N196	1.05954
T197	1.05031
N197	1.05653
T233	0.982571
T202	1.00967
T200	1.04494
N200	1.06622
T201	1.05544
N201	1.08721
T217	1.00512
T209	1.04455
T203	1.09735
N203	1.11815
T208	1.08128
T204	1.10975
N204	1.13148
T207	1.1145
T205	1.14454
N205	1.1461
T206	1.14405
N206	1.14512
T216	1.01996
T212	1.04893
T210	1.08488
N210	1.09727
T211	1.0802
N211	1.08792
T215	1.03175
T213	1.10467
N213	1.1712
T214	1.06227
N214	1.08639
T232	1.02575
T222	1.05847
T218	1.07977
N218	1.09641
T221	1.0799
T219	1.09879
N219	1.09889
T220	1.10341
N220	1.10814
T231	1.05912
T223	1.09143
N223	1.11845
T230	1.08415
T224	1.10628
N224	1.10667
T229	1.10651
T225	1.11471
N225	1.12028
T228	1.10814
T226	1.11587
N226	1.1226
T227	1.11203
N227	1.11492
T251	0.297998
T243	0.602494
N243	0.844902
T250	0.48524
T244	0.711687
N244	0.810979
T249	0.708354
T245	0.84605
N245	0.885786
T248	0.834637
T246	0.873125
N246	0.88129
T247	0.865915
N247	0.866871
T547	0.279815
T256	0.352609
T252	0.620644
N252	0.857787
T255	0.453531
T253	0.715184
N253	0.904806
T254	0.694866
N254	0.86417
T546	0.344925
T257	0.62452
N257	0.880907
T545	0.379404
T270	0.554786
T258	0.865173
N258	1.01145
T269	0.835763
T259	0.977203
N259	0.999777
T268	0.96359
T260	0.996765
N260	1.01898
T267	0.990064
T261	1.00866
N261	1.00974
T266	1.01209
T262	1.02455
N262	1.0305
T265	1.02359
T263	1.02959
N263	1.02859
T264	1.03199
N264	1.03339
T544	0.426115
T277	0.617633
T271	0.853659
N271	0.931605
T276	0.810801
T272	0.914622
N272	0.981354
T275	0.91898
T273	0.997988
N273	1.00391
T274	0.993249
N274	0.994428
T338	0.578594
T302	0.796008
T286	0.931388
T278	1.03279
N278	1.09719
T285	0.986612
T279	1.06062
N279	1.11441
T284	1.03197
T280	1.08346
N280	1.10783
T283	1.08416
T281	1.12993
N281	1.14864
T282	1.11324
N282	1.11526
T301	0.95574
T287	1.06509
N287	1.11308
T300	1.02589
T292	1.05114
T288	1.10985
N288	1.15211
T291	1.09003
T289	1.15441
N289	1.19435
T290	1.15002
N290	1.18557
T299	1.05172
T295	1.0781
T293	1.12414
N293	1.15882
T294	1.12879
N294	1.16814
T298	1.10428
T296	1.15306
N296	1.1643
T297	1.15299
N297	1.16416
T337	0.763497
T309	0.856239
T303	1.03188
N303	1.18064
T308	0.94282
T304	1.05678
N304	1.10904
T307	1.03591
T305	1.0902
N305	1.11109
T306	1.08477
N306	1.10023
T336	0.893757
T310	1.01449
N310	1.07083
T335	0.978852
T315	1.04121
T311	1.11035
N311	1.13782
T314	1.08727
T312	1.12898
N312	1.16428
T313	1.11249
N313	1.13131
T334	1.01999
T318	1.04905
T316	1.12115
N316	1.18263
T317	1.09734
N317	1.135
T333	1.04739
T319	1.099
N319	1.14164
T332	1.06219
T320	1.12227
N320	1.17451
T331	1.07302
T325	1.08368
T321	1.12083
N321	1.15032
T324	1.10285
T322	1.1512
N322	1.18604
T323	1.14312
N323	1.16987
T330	1.08787
T326	1.14574
N326	1.19175
T329	1.10676
T327	1.15342
N327	1.19103
T328	1.12533
N328	1.13486
T543	0.506824
T387	0.574176
T341	0.785496
T339	1.06032
N339	1.1439
T340	1.04819
N340	1.11964
T386	0.608393
T342	0.852682
N342	1.08284
T359	0.731572
T345	0.940348
T343	1.08129
N343	1.1225
T344	1.07758
N344	1.11508
T358	0.88389
T346	1.05616
N346	1.18516
T357	0.959934
T347	1.09265
N347	1.19061
T356	1.05454
T350	1.16566
T348	1.22108
N348	1.2252
T349	1.22662
N349	1.23628
T355	1.16372
T351	1.22867
N351	1.24428
T354	1.21573
T352	1.22891
N352	1.23744
T353	1.22484
N353	1.2293
T385	0.641239
T360	0.8868
N360	1.11165
T384	0.679369
T367	0.749293
T361	0.954654
N361	1.10751
T366	0.859226
T362	0.995544
N362	1.07243
T365	0.955483
T363	1.03867
N363	1.08303
T364	1.05193
N364	1.10955
T383	0.749596
T372	0.936338
T368	1.09598
N368	1.11968
T371	1.09248
T369	1.12889
N369	1.14309
T370	1.12006
N370	1.12543
T382	0.8864
T373	1.10453
N373	1.23667
T381	1.0434
T374	1.16927
N374	1.22214
T380	1.16637
T375	1.2412
N375	1.26406
T376	1.23596
N376	1.25357
T379	1.22221
T377	1.24123
N377	1.25439
T378	1.23864
N378	1.24921
T542	0.702779
T388	0.98068
N388	1.1079
T541	0.883904
T466	0.929741
T410	0.96713
T395	1.00117
T391	1.03391
T389	1.15769
N389	1.25877
T390	1.12585
N390	1.19509
T394	1.11006
T392	1.21122
N392	1.21355
T393	1.21148
N393	1.21407
T409	1.03441
T396	1.13907
N396	1.19845
T408	1.10744
T397	1.19238
N397	1.24756
T407	1.14545
T398	1.20781
N398	1.25993
T406	1.20135
T399	1.24801
N399	1.24701
T400	1.24801
N400	1.24701
T401	1.24801
N401	1.24701
T402	1.24801
N402	1.24701
T403	1.24801
N403	1.24701
T404	1.24801
N404	1.24702
T405	1.24801
N405	1.24702
T413	1.06315
T411	1.23527
N411	1.28739
T412	1.22572
N412	1.26828
T465	1.01287
T414	1.14209
N414	1.20159
T464	1.12432
T426	1.18378
T417	1.20205
T415	1.20632
N415	1.20806
T416	1.20646
N416	1.20835
T425	1.20845
T418	1.21644
N418	1.21549
T424	1.22305
T419	1.22971
N419	1.22871
T423	1.22971
T420	1.23229
N420	1.23387
T421	1.22972
N421	1.22872
T422	1.22975
N422	1.22879
T463	1.18576
T433	1.20469
T427	1.21889
N427	1.23186
T432	1.20493
T428	1.20978
N428	1.21364
T431	1.205
T429	1.2092
N429	1.21234
T430	1.21097
N430	1.21588
T462	1.20801
T437	1.21197
T434	1.21844
N434	1.22348
T435	1.2182
N435	1.22301
T436	1.21871
N436	1.22402
T461	1.21501
T444	1.21854
T438	1.21906
N438	1.21849
T443	1.21889
T439	1.22143
N439	1.2227
T442	1.2245
T440	1.22983
N440	1.22884
T441	1.23339
N441	1.23594
T460	1.21989
T447	1.22541
T445	1.22965
N445	1.22879
T446	1.23013
N446	1.22975
T459	1.23411
T452	1.24698
T448	1.25592
N448	1.26379
T451	1.24706
T449	1.24706
N449	1.24606
T450	1.25172
N450	1.25538
T458	1.24704
T453	1.25203
N453	1.25587
T454	1.25219
N454	1.25619
T457	1.2475
T455	1.25059
N455	1.25235
T456	1.24789
N456	1.24696
T540	0.942843
T467	1.04056
N467	1.10978
T539	1.06691
T468	1.16594
N468	1.1674
T478	1.16636
T469	1.16928
N469	1.16832
T472	1.17218
T470	1.17537
N470	1.1746
T471	1.17525
N471	1.17437
T473	1.16941
N473	1.16858
T477	1.16924
T474	1.17474
N474	1.17923
T475	1.16936
N475	1.16847
T476	1.16935
N476	1.16847
T479	1.16637
N479	1.16826
T538	1.16846
T480	1.17679
N480	1.17914
T496	1.17667
T481	1.1828
N481	1.18469
T482	1.1817
N482	1.18249
T495	1.17991
T483	1.1827
N483	1.18449
T489	1.17992
T484	1.17992
N484	1.17892
T485	1.18
N485	1.17907
T486	1.17997
N486	1.17902
T487	1.17992
N487	1.17893
T488	1.17992
N488	1.17893
T490	1.1816
N490	1.18228
T494	1.17992
T491	1.17996
N491	1.179
T492	1.17992
N492	1.17892
T493	1.17996
N493	1.179
T501	1.17351
T497	1.17363
N497	1.17266
T500	1.17359
T498	1.17359
N498	1.17259
T499	1.17412
N499	1.17365
T537	1.17344
T502	1.17854
N502	1.18264
T505	1.17684
T503	1.18049
N503	1.17975
T504	1.18034
N504	1.17945
T506	1.17356
N506	1.17267
T511	1.17344
T507	1.17345
N507	1.17245
T510	1.17345
T508	1.17364
N508	1.17283
T509	1.1736
N509	1.17275
T512	1.17348
N512	1.17252
T536	1.17386
T515	1.17885
T513	1.18346
N513	1.1825
T514	1.18375
N514	1.18308
T516	1.17787
N516	1.18045
T535	1.17429
T517	1.17445
N517	1.17361
T518	1.17499
N518	1.1747
T534	1.1743
T521	1.17441
T519	1.17457
N519	1.17362
T520	1.17471
N520	1.17389
T524	1.1743
T522	1.17442
N522	1.17353
T523	1.1743
N523	1.17331
T525	1.17438
N525	1.17346
T533	1.1743
T526	1.17431
N526	1.17331
T527	1.17442
N527	1.17353
T532	1.17453
T528	1.17643
N528	1.17711
T529	1.17483
N529	1.17391
T530	1.17649
N530	1.17724
T531	1.17476
N531	1.17376
T553	0.275377
T551	0.640522
N551	0.852958
T552	0.640517
N552	0.852947
T1269	0.143517
T671	0.192494
T562	0.305333
T554	0.606307
N554	0.822571
T561	0.410855
T555	0.617649
N555	0.801631
T560	0.473241
T556	0.625461
N556	0.736106
T559	0.576875
T557	0.749774
N557	0.858614
T558	0.716697
N558	0.792459
T670	0.237321
T563	0.538115
N563	0.82221
T669	0.257488
T564	0.458365
N564	0.653774
T668	0.302658
T601	0.458475
T579	0.607555
T569	0.66342
T565	0.753712
N565	0.821103
T568	0.753603
T566	0.826197
N566	0.829509
T567	0.823366
N567	0.823846
T578	0.665509
T570	0.724458
N570	0.758417
T577	0.696517
T571	0.740337
N571	0.776137
T576	0.704864
T572	0.73259
N572	0.757989
T575	0.713256
T573	0.738093
N573	0.754866
T574	0.737897
N574	0.754473
T600	0.592758
T582	0.631118
T580	0.680069
N580	0.708828
T581	0.680724
N581	0.710137
T599	0.654298
T585	0.724484
T583	0.823378
N583	0.893458
T584	0.794618
N584	0.835937
T598	0.707234
T588	0.759942
T586	0.804098
N586	0.80511
T587	0.81436
N587	0.825633
T597	0.76558
T589	0.908647
N589	1.00293
T596	0.84012
T590	0.918583
N590	0.969288
T595	0.890059
T591	0.926188
N591	0.938137
T594	0.921293
T592	0.93675
N592	0.943153
T593	0.936174
N593	0.942002
T667	0.426798
T602	0.619566
N602	0.727897
T666	0.537311
T611	0.596266
T603	0.709336
N603	0.789526
T610	0.67587
T604	0.751605
N604	0.778617
T609	0.743558
T605	0.783895
N605	0.803266
T608	0.774266
T606	0.792084
N606	0.798159
T607	0.796668
N607	0.807327
T665	0.587065
T636	0.656987
T612	0.789774
N612	0.874319
T635	0.741501
T615	0.834888
T613	0.924712
N613	0.957421
T614	0.923163
N614	0.954323
T634	0.803366
T616	0.899267
N616	0.969574
T633	0.857958
T621	0.898876
T617	0.96526
N617	1.01972
T620	0.92192
T618	0.980146
N618	1.02525
T619	0.970338
N619	1.00563
T632	0.937928
T626	1.00289
T622	1.0196
N622	1.02034
T625	1.01906
T623	1.02467
N623	1.02809
T624	1.02202
N624	1.0228
T631	0.991252
T627	1.00012
N627	1.00464
T630	0.998713
T628	1.00336
N628	1.00289
T629	1.00855
N629	1.01327
T639	0.778316
T637	0.946931
N637	0.945975
T638	0.949369
N638	0.950851
T664	0.648306
T642	0.748049
T640	0.833167
N640	0.856105
T641	0.824887
N641	0.839544
T663	0.705234
T647	0.746491
T643	0.829684
N643	0.888985
T646	0.792381
T644	0.867354
N644	0.918328
T645	0.852153
N645	0.887928
T662	0.774241
T650	0.842274
T648	0.886006
N648	0.911345
T649	0.884608
N649	0.908549
T661	0.839989
T651	0.884658
N651	0.913218
T660	0.862156
T652	0.910536
N652	0.950856
T659	0.869217
T655	0.872995
T653	0.878189
N653	0.878607
T654	0.882363
N654	0.886956
T658	0.87251
T656	0.890739
N656	0.904676
T657	0.88455
N657	0.892299
T778	0.200742
T699	0.349615
T674	0.576551
T672	0.790219
N672	0.88745
T673	0.792641
N673	0.892294
T698	0.605648
T675	0.881535
N675	1.01189
T697	0.810857
T676	0.939727
N676	1.00692
T696	0.896147
T677	1.01466
N677	1.10756
T695	0.935046
T680	0.983172
T678	1.02144
N678	1.02487
T679	1.0479
N679	1.07779
T694	1.00677
T683	1.06997
T681	1.07667
N681	1.07661
T682	1.08559
N682	1.09444
T693	1.06506
T688	1.07113
T684	1.09451
N684	1.11168
T687	1.07752
T685	1.08482
N685	1.08994
T686	1.09709
N686	1.11448
T692	1.07573
T689	1.09984
N689	1.11313
T690	1.09443
N690	1.10232
T691	1.10366
N691	1.12079
T777	0.252458
T734	0.31812
T704	0.449809
T700	0.692121
N700	0.853064
T703	0.638157
T701	0.795274
N701	0.843412
T702	0.787168
N702	0.827198
T733	0.440478
T705	0.737043
N705	0.961571
T732	0.59741
T718	0.766882
T706	0.947674
N706	1.04389
T717	0.897966
T707	1.04025
N707	1.13403
T716	1.01073
T708	1.10078
N708	1.12458
T715	1.08221
T711	1.09136
T709	1.10393
N709	1.11258
T710	1.09846
N710	1.10163
T714	1.08843
T712	1.09679
N712	1.10415
T713	1.09353
N713	1.09763
T731	0.703863
T723	0.796351
T719	0.997744
N719	1.12621
T722	0.997841
T720	1.13475
N720	1.1411
T721	1.13684
N721	1.14529
T730	0.740949
T726	0.780571
T724	0.924642
N724	1.04462
T725	0.930479
N725	1.05629
T729	0.848343
T727	1.00215
N727	1.06409
T728	0.999031
N728	1.05785
T776	0.280987
T737	0.47667
T735	0.770411
N735	0.881657
T736	0.768749
N736	0.878333
T775	0.310767
T766	0.358966
T742	0.508341
T738	0.699896
N738	0.773681
T741	0.666873
T739	0.73426
N739	0.758886
T740	0.738055
N740	0.766475
T765	0.453384
T749	0.556603
T743	0.726995
N743	0.854982
T748	0.635623
T744	0.765498
N744	0.856758
T747	0.732435
T745	0.826132
N745	0.859631
T746	0.83311
N746	0.873588
T764	0.613655
T750	0.812255
N750	0.911399
T763	0.738826
T751	0.872144
N751	0.977748
T762	0.803447
T752	0.946954
N752	1.05155
T761	0.888712
T753	1.0052
N753	1.07333
T760	0.953472
T754	1.0444
N754	1.11692
T759	1.00953
T755	1.14439
N755	1.23961
T758	1.08253
T756	1.12033
N756	1.12277
T757	1.12233
N757	1.12679
T767	0.566101
N767	0.804842
T774	0.436028
T768	0.670175
N768	0.793656
T773	0.594648
T769	0.714755
N769	0.784909
T772	0.662359
T770	0.74147
N770	0.800823
T771	0.752631
N771	0.823145
T1268	0.19839
T1061	0.254983
T823	0.315249
T781	0.532672
T779	0.728908
N779	0.745418
T780	0.719187
N780	0.725975
T822	0.39621
T782	0.584155
N782	0.728836
T821	0.505153
T799	0.585128
T787	0.623291
T783	0.721061
N783	0.792966
T786	0.752492
T784	0.878285
N784	0.898743
T785	0.891317
N785	0.924808
T798	0.63426
T788	0.738178
N788	0.805261
T797	0.689707
T789	0.778591
N789	0.846863
T796	0.717799
T790	0.813592
N790	0.899904
T795	0.741781
T791	0.815109
N791	0.871934
T794	0.812403
T792	0.876718
N792	0.884914
T793	0.874176
N793	0.87983
T820	0.578911
T806	0.608378
T800	0.71584
N800	0.799915
T805	0.656617
T801	0.755546
N801	0.827623
T804	0.728131
T802	0.814007
N802	0.853219
T803	0.825553
N803	0.876311
T819	0.602312
T807	0.73086
N807	0.842086
T818	0.655713
T808	0.753945
N808	0.814097
T817	0.716979
T809	0.775816
N809	0.809466
T816	0.786698
T812	0.834725
T810	0.837683
N810	0.837146
T811	0.844269
N811	0.850318
T815	0.835222
T813	0.838521
N813	0.837829
T814	0.841678
N814	0.844143
T1060	0.29313
T886	0.398627
T832	0.509204
T824	0.643217
N824	0.754572
T831	0.622601
T825	0.784899
N825	0.854458
T830	0.761959
T826	0.827491
N826	0.844404
T829	0.820928
T827	0.953942
N827	1.07461
T828	0.845493
N828	0.857708
T885	0.50549
T835	0.629163
T833	0.849861
N833	0.96383
T834	0.76961
N834	0.803328
T884	0.546356
T846	0.586668
T836	0.700933
N836	0.796808
T845	0.625412
T837	0.777577
N837	0.907387
T844	0.666296
T838	0.803265
N838	0.919704
T843	0.700348
T839	0.800265
N839	0.884659
T842	0.771004
T840	0.852825
N840	0.877514
T841	0.842624
N841	0.857112
T883	0.5813
T853	0.610201
T847	0.737495
N847	0.846911
T852	0.637861
T848	0.772068
N848	0.894493
T851	0.690566
T849	0.815593
N849	0.897696
T850	0.812298
N850	0.891106
T882	0.608227
T856	0.673754
T854	0.777932
N854	0.830487
T855	0.771064
N855	0.81675
T881	0.687075
T865	0.760047
T857	0.831875
N857	0.893676
T864	0.785815
T860	0.814777
T858	0.845706
N858	0.863414
T859	0.84146
N859	0.854922
T863	0.846116
T861	0.897264
N861	0.903854
T862	0.89803
N862	0.905386
T880	0.763207
T868	0.802154
T866	0.847163
N866	0.864413
T867	0.842835
N867	0.855755
T879	0.78405
T871	0.834046
T869	0.906786
N869	0.937186
T870	0.895565
N870	0.914745
T878	0.802509
T872	0.911244
N872	1.00918
T877	0.820429
T873	0.847273
N873	0.865
T876	0.838015
T874	0.869382
N874	0.890282
T875	0.865016
N875	0.88155
T1059	0.318445
T889	0.46178
T887	0.660703
N887	0.72403
T888	0.657815
N888	0.718253
T1058	0.34131
T894	0.473796
T890	0.669224
N890	0.745292
T893	0.628657
T891	0.708546
N891	0.750934
T892	0.714083
N892	0.762007
T1057	0.377864
T901	0.485992
T895	0.68496
N895	0.797228
T900	0.673005
T896	0.774319
N896	0.77332
T899	0.775832
T897	0.778071
N897	0.777797
T898	0.783867
N898	0.789388
T1056	0.405249
T916	0.502835
T908	0.616134
T902	0.727648
N902	0.817492
T907	0.664261
T903	0.83753
N903	0.982343
T906	0.745036
T904	0.832167
N904	0.86498
T905	0.809178
N905	0.819002
T915	0.654075
T911	0.730479
T909	0.783542
N909	0.817813
T910	0.774745
N910	0.800219
T914	0.7423
T912	0.780119
N912	0.787325
T913	0.779754
N913	0.786595
T1055	0.433113
T919	0.545941
T917	0.697973
N917	0.759083
T918	0.694475
N918	0.752087
T1054	0.503872
T958	0.570782
T922	0.608431
T920	0.726742
N920	0.825461
T921	0.709132
N921	0.790241
T957	0.606641
T935	0.646635
T925	0.719501
T923	0.808379
N923	0.846582
T924	0.806877
N924	0.843578
T934	0.691417
T928	0.734114
T926	0.804064
N926	0.851907
T927	0.79386
N927	0.8315
T933	0.748928
T929	0.813066
N929	0.840286
T932	0.801796
T930	0.842252
N930	0.864759
T931	0.839808
N931	0.859871
T956	0.641608
T942	0.694239
T936	0.777256
N936	0.824806
T941	0.750616
T937	0.794671
N937	0.815815
T940	0.783305
T938	0.814124
N938	0.833166
T939	0.826164
N939	0.857246
T955	0.734786
T943	0.82483
N943	0.838861
T954	0.813685
T946	0.83527
T944	0.853655
N944	0.853338
T945	0.854877
N945	0.855783
T953	0.820087
T947	0.835051
N947	0.846498
T952	0.834101
T948	0.851692
N948	0.856786
T951	0.857308
T949	0.892035
N949	0.914051
T950	0.87509
N950	0.880161
T1053	0.61159
T959	0.719163
N959	0.76587
T1052	0.69593
T989	0.725561
T960	0.776072
N960	0.820428
T988	0.746745
T968	0.78718
T961	0.819311
N961	0.826037
T967	0.833251
T962	0.865255
N962	0.874592
T963	0.856232
N963	0.856546
T966	0.8604
T964	0.867275
N964	0.867666
T965	0.873165
N965	0.879446
T987	0.782356
T969	0.829885
N969	0.856832
T986	0.811762
T972	0.842075
T970	0.865333
N970	0.867102
T971	0.870051
N971	0.876537
T985	0.831053
T975	0.86085
T973	0.885511
N973	0.888843
T974	0.884017
N974	0.885855
T984	0.852081
T976	0.912856
N976	0.961072
T983	0.86752
T977	0.877741
N977	0.883081
T982	0.873064
T978	0.878583
N978	0.881439
T981	0.875588
T979	0.878596
N979	0.879744
T980	0.880529
N980	0.88361
T1051	0.733581
T1003	0.756502
T995	0.779711
T992	0.81635
T990	0.845734
N990	0.850941
T991	0.850727
N991	0.860928
T993	0.826149
N993	0.858125
T994	0.823079
N994	0.851985
T1002	0.783039
T996	0.81403
N996	0.827231
T1001	0.814166
T997	0.835147
N997	0.840792
T1000	0.831576
T998	0.835388
N998	0.835125
T999	0.83866
N999	0.841669
T1050	0.753913
T1004	0.791795
N1004	0.82152
T1049	0.788254
T1005	0.817365
N1005	0.818292
T1048	0.820327
T1006	0.832323
N1006	0.838429
T1047	0.825997
T1007	0.830417
N1007	0.833056
T1046	0.826812
T1008	0.833952
N1008	0.840057
T1045	0.827001
T1022	0.827248
T1013	0.827465
T1009	0.828939
N1009	0.829289
T1012	0.82965
T1010	0.835659
N1010	0.838609
T1011	0.836959
N1011	0.841208
T1021	0.827431
T1014	0.830407
N1014	0.832292
T1020	0.827624
T1015	0.83202
N1015	0.835314
T1019	0.828026
T1016	0.83084
N1016	0.832354
T1017	0.828328
N1017	0.827331
T1018	0.832549
N1018	0.835772
T1044	0.827553
T1025	0.828182
T1023	0.830746
N1023	0.832078
T1024	0.833314
N1024	0.837214
T1043	0.828256
T1026	0.835996
N1026	0.842431
T1042	0.828563
T1027	0.832403
N1027	0.835242
T1041	0.828716
T1031	0.829217
T1028	0.831516
N1028	0.832465
T1029	0.832371
N1029	0.834174
T1030	0.834376
N1030	0.838185
T1040	0.828868
T1032	0.830846
N1032	0.831822
T1039	0.828871
T1033	0.837275
N1033	0.844678
T1034	0.831292
N1034	0.832712
T1038	0.830913
T1035	0.835429
N1035	0.836903
T1036	0.837158
N1036	0.840362
T1037	0.837158
N1037	0.840362
T1062	0.522387
N1062	0.810361
T1267	0.449957
T1073	0.679528
T1065	0.742728
T1063	0.862265
N1063	0.930631
T1064	0.879387
N1064	0.964874
T1072	0.702143
T1066	0.804417
N1066	0.896103
T1071	0.73601
T1067	0.835145
N1067	0.909001
T1070	0.773663
T1068	0.825738
N1068	0.863439
T1069	0.838268
N1069	0.888498
T1266	0.681275
T1156	0.710569
T1074	0.855217
N1074	0.984343
T1155	0.730932
T1122	0.74535
T1083	0.767366
T1077	0.802068
T1075	0.881622
N1075	0.938914
T1076	0.869027
N1076	0.913725
T1082	0.825799
T1078	0.916676
N1078	0.96156
T1081	0.897224
T1079	0.9531
N1079	0.981544
T1080	0.958805
N1080	0.992954
T1121	0.765279
T1092	0.792496
T1084	0.933547
N1084	1.05773
T1091	0.844202
T1087	0.900029
T1085	0.984708
N1085	1.0484
T1086	0.957425
N1086	0.993835
T1090	0.922027
T1088	0.984722
N1088	1.00443
T1089	0.996041
N1089	1.02707
T1120	0.79534
T1095	0.893712
T1093	0.990248
N1093	1.00612
T1094	1.0212
N1094	1.06802
T1119	0.826027
T1098	0.856163
T1096	0.941715
N1096	1.00811
T1097	0.928317
N1097	0.981314
T1118	0.856329
T1099	0.939849
N1099	1.00405
T1117	0.885712
T1100	0.990202
N1100	1.08263
T1116	0.90132
T1101	0.95191
N1101	0.996952
T1115	0.919079
T1106	0.946999
T1102	0.979288
N1102	0.995869
T1105	0.970846
T1103	1.0064
N1103	1.03181
T1104	1.00659
N1104	1.0322
T1114	0.944492
T1107	0.988079
N1107	1.01847
T1113	0.966616
T1110	0.981811
T1108	1.01918
N1108	1.05027
T1109	1.01526
N1109	1.04244
T1111	1.00133
N1111	1.02511
T1112	1.02272
