	rid	error
628	G001543345_4_read9518048	0.0002591727033935942
629	G000968055_1_read8706125	0.07331694848209469
630	G000968055_1_read3444154	0.04476913135819591
631	G000687735_1_read8190925	0.005108097010109821
632	G000687735_1_read3222271	0.2412745403
633	G000968055_2_read2661959	0.3827896698
634	G000968055_1_read9948496	0.04476913135819591
635	G000968055_1_read3625910	0.2824154337
636	G000968055_1_read4015127	0.2837885226
637	G000968055_1_read2824104	0.39303583870000003
638	G000968055_1_read8160137	0.02456490971414434
639	G900155395_1_read6482753	0.8342931056
640	G000500935_1_read3270407	0.009831363853412909
641	G000500935_1_read6108186	0.036541000689832404
642	G000752095_7_read5581130	0.004602012477610106
643	G000752095_2_read1223246	0.1904236225
644	G000752095_6_read3089654	0.20500861350000002
645	G000752095_9_read2479266	0.2080523201
646	G000752095_6_read2982676	0.024356942532200745
647	G000752095_8_read7021671	0.28633669279999996
648	G000752095_7_read3488602	0.1747076554
649	G000752095_7_read8729563	0.26899130520000003
650	G000752095_5_read5258187	0.09446948349141193
651	G000752095_9_read1355329	0.22502659400000002
652	G000752095_1_read8978336	0.09446948349141193
653	G000752095_7_read6296261	0.012470526734404994
654	G000752095_7_read3500435	0.2000866712
655	G000752095_2_read2993684	0.20500861350000002
656	G000752095_2_read6540891	0.2830338442
657	G000752095_3_read5168997	0.09156735315924684
658	G000752095_1_read3784094	0.005023016732553894
659	G000752095_1_read3443579	0.2080523201
660	G000752095_8_read6860677	0.03559381428634676
661	G000752095_4_read9580886	0.03559381428634676
662	G000752095_6_read4550987	0.20500861350000002
663	G000752095_8_read8172485	0.26899130520000003
664	G000752095_3_read7907720	0.004301614915063129
665	G000752095_2_read966349	0.06979342354132032
666	G000752095_6_read8405902	0.004228144918097031
667	G000210615_1_read8696932	0.5127953525000001
668	G000210615_1_read1123560	0.161530284
669	G000210615_1_read1823940	0.161530284
670	G900155395_1_read7535733	0.06608806749183532
671	G900155395_1_read823923	0.19987207398848064
672	G000210615_1_read1058446	0.012095218962760945
673	G900155395_1_read37217	0.4223502507
674	G900155395_1_read7879399	0.038043283284792846
675	G001543345_4_read2153157	0.2605466642
676	G001420855_6_read253858	0.29651444250000003
677	G000286395_1_read4647066	0.012861014156613245
678	G001420715_6_read2534303	0.01751398675263479
679	G001420715_6_read5617252	0.31887954939999996
680	G001420715_3_read7554816	0.004279112360104409
681	G001420715_5_read2731371	0.0028868166623722837
682	G001484965_1_read853355	0.2179186868106745
683	G001420715_6_read3768524	0.31949134189999995
684	G001420715_2_read731670	0.3209788448
685	G001420855_3_read3703993	0.12396262246430795
686	G000620165_1_read1580419	0.2616159065
687	G001420855_12_read2742479	0.007222890806005089
688	G001420715_7_read3463133	0.3209788448
689	G001420715_8_read2909085	0.27422910489999996
690	G000620165_1_read9774241	0.5201052416
691	G001420855_10_read9149996	0.354835216
692	G001420715_2_read6396735	0.3133781334
693	G000007785_3_read9168013	0.03533383453786511
694	G000007785_1_read4817992	0.03533383453786511
695	G000025725_2_read2840843	0.56242332
696	G001420715_7_read9313650	0.0028868166623722837
697	G001439965_1_read7524337	0.345983325
698	G001420715_3_read8035059	0.24349754140000002
699	G000648015_1_read964093	0.259883946
700	G001420715_2_read4793831	0.0023248310937436026
701	G001649715_2_read802826	0.0024270453096235543
702	G000007785_4_read1203351	0.26709312230000004
703	G001420715_3_read3547070	0.0038551623574249504
704	G001420715_3_read5672279	0.3209788448
705	G001649715_2_read9159915	0.0021282572564131053
706	G001439965_1_read3403745	0.2746213493
707	G001420715_7_read4634742	0.01751398675263479
708	G001439965_1_read9084912	0.5794757759
709	G001420855_10_read6167882	0.031217799600000002
710	G001420855_8_read6833270	0.031217799600000002
711	G001591605_1_read1542563	0.2771162071725165
712	G001420715_5_read3533409	0.2020443702
713	G001420715_7_read9792001	0.01751398675263479
714	G001420715_4_read5837983	0.2605587759
715	G000620165_1_read3775973	0.1794977032
716	G000286395_1_read3139896	0.42929297499999997
717	G000286395_1_read5610391	0.6284480826000001
718	G001439965_1_read4235660	0.2746213493
719	G001981925_1_read4314900	0.015783681042857146
720	G000007785_4_read3741402	0.03533383453786511
721	G001420855_5_read6358448	0.003082988498788582
722	G001420855_4_read2524672	0.0030829916335885386
723	G001420855_9_read5352807	0.031217799600000002
724	G001420855_13_read3923327	0.031217799600000002
725	G001420855_4_read4158500	0.031217799600000002
726	G001420855_6_read9443087	0.005623402746278121
727	G001420855_8_read6374073	0.031217799600000002
728	G001420855_1_read1456312	0.031217799600000002
729	G001420855_8_read8059298	0.007461384663828
730	G001420855_6_read3722271	0.0030829916335885386
731	G001420855_5_read9752067	0.031217799600000002
732	G001420855_4_read6460431	0.031217799600000002
733	G001420855_5_read7027519	0.031217799600000002
734	G001420855_4_read1495285	0.0072639756511805546
735	G001420855_7_read1634954	0.031217799600000002
736	G001420855_5_read2688494	0.0030829916335885386
737	G001420855_4_read880882	0.007433379967442625
738	G000620165_1_read3085973	0.024552245899999995
739	G001420715_3_read5347282	0.07003539821508879
740	G001439965_1_read9720196	0.183938168382261
741	G001420855_6_read7757377	0.37957762819999996
742	G001420855_8_read7332718	0.006178484848333757
743	G000286395_1_read4988833	0.08483329340000001
744	G000583695_1_read2052481	0.4330879968
745	G000007785_4_read7046784	0.3421238053000001
746	G000583695_1_read3685465	0.06717518461997868
747	G000583695_1_read1392682	0.4579616709
748	G000007785_4_read8016406	0.47939965300000004
749	G000007785_1_read6133715	0.1957392534
750	G000750535_2_read300189	0.6303399981
751	G000750535_4_read2864867	0.6600397466
752	G001649715_3_read9564822	0.0029793219839179385
753	G000007785_1_read7550710	0.1957392534
754	G001649715_1_read3975431	0.003107162620444152
755	G001649715_2_read9521025	0.0029793219839179385
756	G001649715_2_read6648561	0.0060939604999999996
757	G000301055_2_read9708364	0.20232077192647477
758	G000301055_1_read480459	0.3198668644
759	G000648015_1_read4985297	0.13793466
760	G001435475_1_read5150147	0.3314722135
761	G001435475_1_read1933450	0.3314722135
762	G000648015_1_read9146881	0.0071069414
763	G000007785_2_read6549644	0.12735952679999998
764	G000007785_4_read9555372	0.1391678174
765	G000750535_2_read8933852	0.052599101854547185
766	G000380085_1_read352865	0.33365701959999994
767	G000379985_1_read6269349	0.14371821599999998
768	G000518365_2_read7807787	0.34200851
769	G001981925_1_read8115560	0.008833486558843258
770	G000583695_1_read213794	0.009928479858160333
771	G001981925_1_read5627754	0.0014513492285714285
772	G000750535_5_read3525270	0.000702845673986194
773	G001486165_3_read6299381	0.22534802829169645
774	G000472345_1_read636858	0.002080506042857143
775	G000472345_1_read4009259	0.0026479410714285714
776	G000025725_1_read8705537	0.6477177564
777	G000750535_4_read11434	0.009687092075862753
778	G001435325_1_read2201685	0.11787383670000001
779	G001435325_1_read8138700	0.09516995030000001
780	G001435325_1_read7486991	0.08179679585
781	G000750535_1_read5740183	0.0025491537419400543
782	G000750535_2_read2743959	0.002588198147671187
783	G000750535_3_read3022243	0.04039682179701303
784	G000750535_3_read1383929	0.3214263314
785	G000750535_3_read4680124	0.1925246218
786	G000750535_6_read6665348	0.0011870282659785852
787	G000750535_3_read3269501	0.000703272712039833
788	G000750535_5_read5079154	0.1925246218
789	G000750535_4_read9491620	0.0007029152160186561
790	G000750535_2_read419818	-3.892423914326456e-05
791	G000762045_1_read6977283	0.0031852123
792	G000762045_1_read7654226	0.0031932712566573158
793	G000762045_1_read2109451	0.002573208618513833
794	G001435475_1_read9973900	0.01801007021935477
795	G001435475_1_read9784407	0.0056448909
796	G001435475_1_read6987674	0.0951661932
797	G000158315_1_read9265974	0.05127279315009463
798	G000158315_1_read1245312	0.11402343039221256
799	G000158315_1_read6417300	0.051825119557601856
800	G000158315_1_read8061035	0.003655818696351676
801	G000158315_1_read8526004	0.3769125039
802	G000158315_1_read4057003	0.016762375739635883
803	G000158315_1_read939088	0.2723801702
804	G000158315_1_read5559766	0.3769125039
805	G001749745_1_read5413587	0.7352544588000001
806	G001568365_1_read705860	0.013176890124088533
807	G001568365_1_read179716	0.024273637444957228
808	G001568365_1_read205068	-0.0017138195999999994
809	G000014865_1_read2004769	0.7610810562999999
810	G000014865_2_read3749557	0.7610810562999999
811	G000501155_1_read5181777	0.004985830731957001
812	G000501155_1_read797737	0.06401337904513345
813	G000501155_2_read4549598	0.1546346644
814	G000501155_2_read4121026	0.003870483657142858
815	G000501155_2_read4941831	0.0044954563218451895
816	G000445425_1_read4058300	0.02106713627142857
817	G000501155_2_read9621556	0.006299656728571429
818	G000501155_2_read7164520	0.06413683667123904
819	G000445425_1_read943640	0.03261641396331994
820	G000501155_2_read705272	0.0032954128239390855
821	G000501155_2_read2979512	0.006299656728571428
822	G000501155_1_read1662350	0.0038704836571428567
823	G000501155_1_read4309394	0.00357801058004796
824	G000143985_2_read9931293	0.5401755884
825	G001749745_3_read2554091	0.9049665182
826	G000143985_2_read4935294	0.6249279932
827	G000143985_2_read1367435	0.04800347563830129
828	G001749745_1_read9404812	0.5847082824000001
829	G000143985_2_read8665089	0.5401755884
830	G001749745_2_read3681741	0.5468305904
831	G001749745_3_read8568232	0.5051668545000001
832	G001749745_2_read3822448	0.5739533314
833	G001749745_3_read4920688	0.5556243427
834	G001749745_3_read171876	0.017722386995754704
835	G001777945_1_read7736784	0.9407739837
836	G002011685_1_read4048091	0.41825980469999996
837	G001825665_1_read5483323	0.40676740329999994
838	G001825665_1_read2029951	0.15570736999290735
839	G001642955_1_read455941	0.02662987478901316
840	G000172555_1_read7360151	0.43272624899999995
841	G001604585_1_read8800937	0.04750664746485018
842	G001604585_1_read24739	0.5298331079
843	G001604585_1_read7146445	0.44487113889999996
844	G001604585_1_read3559743	0.05840128952596399
845	G000172555_1_read6370092	0.2508771003263492
846	G000172555_1_read69924	0.2508188420447353
847	G900097105_3_read2334379	0.39905547189999996
848	G900097105_1_read9739726	0.04781691509669744
849	G900097105_2_read7017675	0.2167310917
850	G900097105_1_read3606173	0.022354152558108374
851	G900097105_1_read8428267	0.47400141509999993
852	G000172555_1_read6542113	0.28407062689999996
853	G000014865_3_read9410774	0.017601935103606234
854	G002011685_1_read3578841	0.441507163
855	G001899145_1_read3802717	0.696496092
856	G001899145_1_read5760021	0.696496092
857	G001803165_1_read559070	0.1186464673838583
858	G001803165_1_read1640417	0.005922475189219367
859	G001803165_1_read9692572	0.06269679227431824
860	G001535965_1_read77619	0.07361178999999998
861	G001535965_1_read436986	0.11280426679999997
862	G001899145_1_read4373601	0.696496092
863	G000304455_1_read438533	0.5955833275999999
864	G900116425_1_read7455869	0.2342638407
865	G000246945_1_read3275943	0.01343194355775528
866	G900112255_1_read4282659	0.37295295559999997
867	G000170795_3_read3846613	0.009820341616957762
868	G000170795_5_read2700085	0.08692778793726025
869	G000170795_3_read812163	0.02420687167761462
870	G900103665_1_read5172714	0.10547372358116884
871	G000736515_1_read3465077	0.022060759194244765
872	G900103665_1_read9185262	0.08534759419999999
873	G000170795_4_read4551895	0.09949501213665131
874	G000170795_5_read2280089	0.22877752180000002
875	G000170795_1_read7731141	0.30835574350000006
876	G000170795_1_read1857432	0.04860457392506676
877	G000170795_1_read9009870	0.08648313316009049
878	G000170795_1_read7129997	0.05044150901660725
879	G900103665_1_read4797778	0.01809496779948471
880	G000170795_5_read3928854	0.0884936187
881	G900103665_1_read5797809	0.013322715729997213
882	G000170795_1_read6322584	0.02201906052155915
883	G000246945_1_read9364657	0.01343194355775528
884	G900116425_1_read7711071	0.5993942642
885	G900112255_1_read1691945	0.4044133888
886	G001592935_1_read6078152	0.007416520277659115
887	G001592935_1_read3305369	0.00745933878997401
888	G001592935_1_read8467589	0.007458982386920326
889	G900107465_1_read6484728	0.0037887047
890	G900112255_1_read7372349	0.5014216467000001
891	G000482465_1_read9167502	0.0726499243
892	G000423585_1_read635733	0.9735096666999999
893	G900116425_1_read6630324	0.5090911457
894	G900116425_1_read8248502	0.6229694103
895	G001899145_1_read1686704	0.36190354929999996
896	G000348805_1_read7236561	0.133907184
897	G000736515_1_read4731818	0.45136542789999995
898	G000348805_1_read3120418	0.0660444992
899	G000737705_1_read1984098	0.1485265275
900	G000737705_1_read5525848	0.01606426136313698
901	G000934685_1_read946173	0.1945021507
902	G000934685_3_read9840724	0.2506986361
903	G000422725_1_read2638644	0.0724729723
904	G000422725_1_read481233	0.0724729723
905	G900106575_1_read3860574	0.0010084114038307565
906	G900106575_1_read7990022	0.00034792722070789336
907	G900106575_1_read5036351	0.0010084114038307565
908	G900106575_1_read6938793	0.00675251168781787
909	G900106575_1_read1227529	0.0509936168
910	G000246945_1_read5783566	0.05607893773874835
911	G000934685_3_read8738464	0.40689887589999996
912	G000422725_1_read6803473	0.0724729723
913	G000769915_1_read2457428	0.003528893691855207
914	G000422725_1_read353782	0.0419215944
915	G000769915_1_read3427676	0.0518016152301245
916	G000498475_1_read7569045	0.0032287663036385896
917	G000422725_1_read4491192	0.0030545073653679184
918	G900105105_3_read7859801	0.010171904862412795
919	G000220585_1_read6157639	0.008601342825776164
920	G000934685_3_read2970709	0.01223289333560611
921	G000220585_1_read2058723	0.008688113849099371
922	G900105105_1_read617783	0.002546847469060605
923	G900105105_1_read770761	0.0025423402318754448
924	G900105105_1_read4432472	0.0489049691
925	G000934685_3_read6628083	0.016609259518571638
926	G000934685_1_read6447488	0.2275996041
927	G000934685_2_read5250639	0.002789967548318711
928	G000934685_3_read9949684	0.2506986361
929	G000934685_1_read3891382	0.01618581954747347
930	G000934685_2_read6910364	0.08961735330000001
931	G000934685_1_read7433555	0.1407330061
932	G000423585_1_read4827864	0.053666938
933	G000423585_1_read7637821	0.1903156157
934	G001769115_1_read1462683	-4.48308e-05
935	G001769115_1_read7475229	0.5443575581
936	G000768875_1_read6497498	0.020300907431044117
937	G000768875_1_read9778107	0.2603891996
938	G000768875_1_read105845	0.1305809115
939	G000159995_2_read5751780	0.2884337324
940	G000220235_1_read7222371	0.3210223132
941	G000159995_2_read4502442	0.027174299089973143
942	G000159995_1_read1228946	0.245029151
943	G002011685_1_read222909	0.5085628288999999
944	G000996695_1_read6881046	0.9588643121000001
945	G000996695_1_read9604265	0.6871815775000001
946	G000989525_1_read3720947	0.6429106817000001
947	G000996695_1_read9306679	0.7009440151000002
948	G000989525_1_read4441430	0.7437621306000001
949	G000996695_1_read5855787	0.13467954572948101
950	G000996695_1_read6400863	0.13467954572948101
951	G000996695_1_read23643	0.6871815775000001
952	G000989525_1_read7892355	0.4255269451
953	G000469585_2_read7018974	0.004179819023013771
954	G000469585_2_read3612409	0.2563981213
955	G000469585_1_read4866959	0.26423700040000003
956	G000025725_2_read4678346	0.003926935576837442
957	G000025725_1_read5524755	0.7260814371
958	G000014865_1_read3592450	0.7511420999
959	G000025725_1_read7743325	0.003926935576837442
960	G000025725_2_read8659893	0.003926935576837442
961	G000025725_1_read3503228	0.3697943471
962	G000507845_2_read1977787	0.24659730559999998
963	G000196135_2_read9792475	0.005860265127019411
964	G000196135_1_read4121183	0.44119523169999997
965	G000091985_2_read6850783	0.014199315750649968
966	G000091985_1_read1903426	0.025212131103304145
967	G000196135_1_read4896699	0.01876199380074341
968	G000507845_2_read9714801	0.08130378489802566
969	G000091985_2_read8369451	0.4842893145
970	G000196135_2_read5638527	0.017738098184417444
971	G000196135_3_read4024002	0.4724269955
972	G000507865_2_read3716034	0.04359513603546667
973	G000507845_2_read5819436	0.011349077680739198
974	G000507865_1_read799980	0.2506156725
975	G000507845_2_read832209	0.5362993768
976	G000196135_1_read6323226	0.06956782576752589
977	G000196135_3_read7055169	0.4108021108
978	G000507865_1_read7821313	0.2593597937403593
979	G000507845_2_read2386026	0.7452074897
980	G000091985_2_read674430	0.5035609653
981	G000196135_2_read4175245	0.3967067961
982	G000507865_1_read6964859	0.6017098411
983	G000265295_1_read4219589	0.054843815700000006
984	G000597725_1_read3790252	0.2816538715
985	G000265295_1_read5590215	0.00680179268962276
986	G000597725_1_read366967	0.00878573110179816
987	G001190745_2_read2217393	0.025164317136280666
988	G001190745_2_read1470827	0.2726577655
989	G001190745_3_read5107027	0.3154544956
990	G001190745_3_read6916224	0.4095722851
991	G001497255_1_read9592893	0.1165384394
992	G001190745_3_read8942769	0.41325505869999996
993	G001497255_1_read3351714	0.05497537017019853
994	G001497255_1_read9504547	0.013692737187034927
995	G001497255_1_read4229446	0.05497537017019853
996	G001190745_1_read1992441	0.27210668429999996
997	G000585155_6_read6693468	0.021771876498932044
998	G000585155_7_read7307939	0.170211806
999	G000585155_1_read8951418	0.003172346279708579
1000	G000585155_1_read4981877	0.054534967554573585
1001	G000585155_6_read3475535	0.1221873836
1002	G000585155_4_read8250794	0.008507831462660792
1003	G000585155_2_read1793083	0.0019994294024753426
1004	G000585155_5_read915627	0.027590738537188225
1005	G000585155_5_read2921164	0.1074504905
1006	G000585155_1_read4184763	0.1612535801
1007	G000585155_6_read1805847	0.024874952419924903
1008	G000585155_2_read1869820	0.010070953442475649
1009	G000585155_7_read551673	0.019069357182687142
1010	G000265295_2_read3226297	0.35961509399999997
1011	G000014005_1_read8015126	0.005028372520059007
1012	G001263205_2_read596776	0.5668289601000001
1013	G001263205_3_read5251632	0.42982785770000004
1014	G001263205_2_read2421649	0.43859507090000005
1015	G001263205_2_read8401580	0.23052692860000001
1016	G001263205_1_read9172436	0.021612248543068775
1017	G001263205_2_read4156318	0.4226581846
1018	G001263205_2_read6851761	0.03822813203335239
1019	G001263205_4_read5392470	0.5037931962
1020	G001263205_3_read1976988	0.4874365476
1021	G000020725_3_read7511871	0.2067503592
1022	G000020725_4_read4503589	0.09685344110800008
1023	G001464715_1_read2593150	0.572053975
1024	G001592745_1_read6996422	0.002015335371661506
1025	G001592745_1_read512834	0.0200518105
1026	G001464715_1_read6594873	1.1867078246
1027	G001280545_1_read1666235	0.0061691049719439965
1028	G001280545_1_read5330545	0.005437219923570671
1029	G001280545_1_read3078729	0.00023665985218427227
1030	G001280545_1_read2721446	0.002924297793473586
1031	G001795505_1_read5108826	0.003513080475
1032	G000020725_3_read2169033	0.1435567633
1033	G000167355_1_read7686078	0.026148190316303735
1034	G900114975_1_read9589704	0.33915205470000004
1035	G000020725_2_read1420963	0.3322551677
1036	G000020725_4_read2308499	0.2067503592
1037	G000020725_3_read9463075	0.33487203470000004
1038	G000020725_4_read8467840	0.22591794669999998
1039	G000020725_2_read3477639	0.22591794669999998
1040	G000020725_3_read5438820	0.0077976904159640864
1041	G000020725_3_read1590860	0.22591794669999998
1042	G900114975_1_read8645372	0.08358385247201428
1043	G000429925_1_read2480634	0.028393244644628005
1044	G000024325_1_read1583565	0.016412623369028663
1045	G000024325_1_read6460754	0.059422271197948136
1046	G000024325_2_read5342091	0.07360899103719402
1047	G000024325_1_read5888086	0.2692618261
1048	G000429305_1_read1345936	0.5722737624
1049	G000469585_1_read8182024	1.1062051314
1050	G000469585_1_read6610369	1.1062051314
1051	G000469585_2_read8125428	1.1062051314
1052	G000429305_1_read4240698	0.3803490667
1053	G000429305_1_read4278661	0.5241753614
1054	G900114975_1_read6620771	0.6137458209
1055	G000931935_1_read1588375	0.2947640117
1056	G000429925_1_read1501921	0.3582093594
1057	G000518365_1_read4458264	0.04575614457207124
1058	G000264455_3_read174894	0.5567357077
1059	G000264455_2_read4130920	0.504743975
1060	G000264455_4_read8208254	0.5744701674999999
1061	G000371925_1_read6007418	0.3903134910858658
1062	G000375545_1_read9143424	0.32946358728701186
1063	G000965125_1_read2212000	8.087530291893224e-07
1064	G000264455_1_read7329629	0.43857461929999997
1065	G000518365_3_read4725465	0.43367144840000005
1066	G000518365_2_read7314183	0.473063872
1067	G000686005_1_read252631	0.3794223121
1068	G000365025_1_read5696277	0.6583084173
1069	G000014865_2_read928956	0.8869900674
1070	G900156605_1_read5121866	0.3146632313
1071	G000264455_1_read3176862	0.26001050425634437
1072	G000518365_3_read3032756	0.26753795280000003
1073	G900156605_1_read3078507	0.1905134262039212
1074	G001941945_1_read7663115	0.2467030851
1075	G001941945_5_read9498629	0.2250307077
1076	G001941945_4_read1157926	0.03662575051975857
1077	G000828895_1_read3178122	0.3373790692
1078	G001941945_2_read6209111	0.19316902940000003
1079	G001941945_3_read7490369	0.2513547726
1080	G001941945_5_read8367442	0.2935507745
1081	G000264455_4_read6529786	0.03559510017636521
1082	G001941945_3_read6412352	0.00667173832723706
1083	G001941945_4_read8776012	0.006376797787196607
1084	G001941945_2_read3036919	0.03662575051975857
1085	G000299935_1_read6329517	0.25542550620000004
1086	G900156605_1_read5756948	0.1255725991543842
1087	G000264455_3_read8060873	0.2385165204707496
1088	G000518365_2_read1004145	0.00956221322957006
1089	G900156605_1_read3020129	0.37243445502873024
1090	G900156605_1_read9561545	0.0067404978106288555
1091	G900115225_1_read7257926	0.6438377051999999
1092	G900156605_1_read6591888	0.006629767229978079
1093	G000299935_1_read3814307	0.3117537651
1094	G000686005_1_read8385511	0.011373624151099555
1095	G000744995_1_read5650275	0.7187139489000001
1096	G001458335_1_read4056776	0.31597189490000005
1097	G000014865_2_read6230757	0.8869900674
1098	G000153185_4_read4198922	0.04803682910272689
1099	G000264455_1_read3084309	0.42789100830000004
1100	G000264455_2_read2136339	0.43176827370000004
1101	G000299935_1_read6797275	0.11190889900835788
1102	G000171835_1_read9027076	0.19373289710000002
1103	G001676615_1_read5112935	0.27058183410000003
1104	G000014245_1_read2458934	0.039806482749742814
1105	G000014245_1_read9589625	0.04278552286362403
1106	G900113695_1_read4085347	0.585000065
1107	G000980895_1_read9505193	0.022635455527656136
1108	G000375545_1_read1909217	0.5112488997
1109	G000980895_1_read7656371	0.2445686494
1110	G000686005_1_read843808	0.0033701029603602577
1111	G000007105_3_read9547242	0.005230478300000001
1112	G001295795_1_read367832	0.47650585619999997
1113	G000007105_3_read2811638	0.0541219968
1114	G000007105_2_read8663493	0.0005289935594210111
1115	G000007105_3_read5895984	0.005230478300000001
1116	G001421995_1_read1966057	0.0809990561
1117	G001295795_1_read6262505	0.30064577139999993
1118	G001295795_1_read2896814	0.2683037589
1119	G000686005_1_read4884987	0.24805351309037996
1120	G001295795_1_read3648101	0.004691486371314931
1121	G000375545_1_read5399616	0.32946358728701186
1122	G900113695_1_read3788400	0.3582190461
1123	G001708935_1_read6038418	0.6614907737
1124	G000442315_1_read7613312	0.3022081407
1125	G000375545_1_read1943214	0.45170801839999997
1126	G000473145_3_read8415138	0.0031259844975924165
1127	G001439135_1_read701580	0.45642240209999996
1128	G900115865_1_read1108515	0.06168267939802612
1129	G001439135_1_read3247514	0.45642240209999996
1130	G000763805_1_read7116163	0.1552930994
1131	G000442315_1_read5295247	0.3621649752
1132	G001439135_1_read4837847	0.4038896979
1133	G000442315_1_read6476904	0.3107676348
1134	G001439135_1_read5988394	0.005046726990420012
1135	G000763805_1_read8236177	0.19119625749999997
1136	G000312665_1_read3237332	0.003575204574638995
1137	G000473145_4_read6754372	0.38901195720000004
1138	G000169395_2_read8578208	0.30904634000000003
1139	G001049735_1_read2374689	0.2043810223
1140	G000169395_1_read2007176	0.02408452655509565
1141	G000473145_4_read4773550	0.2841526859
1142	G001458335_1_read5236029	0.0034760673808813683
1143	G000169395_1_read6389696	0.30903307030000005
1144	G000169395_1_read7583235	0.004510844956050605
1145	G000473145_1_read4553865	0.005074576934612001
1146	G000169395_2_read6870532	0.010062467498807726
1147	G001049735_1_read93521	0.00512699758126466
1148	G000169395_2_read497576	0.19383523815000003
1149	G000442315_1_read156131	0.46132577830000004
1150	G000877395_1_read8452985	0.36707631830000004
1151	G001049735_1_read4540395	0.07295079456915289
1152	G000473145_4_read843015	0.007066239845211761
1153	G000473145_1_read3053583	0.06199375719687293
1154	G900115865_1_read3679195	0.04976005789542145
1155	G001458335_1_read3385349	0.0025789106980950755
1156	G000877395_1_read5907985	0.3548455903
1157	G000473145_3_read6485731	0.007066239845211761
1158	G000473145_1_read2321727	0.04253792142914552
1159	G000473145_1_read3977333	0.02306810916068184
1160	G000014245_1_read3746807	0.16462506910000002
1161	G000473145_1_read9798828	0.0032035843834994685
1162	G000473145_2_read8944705	0.1211759727
1163	G000473145_1_read8920262	0.10724527869999999
1164	G000763805_1_read6563668	0.3776105949
1165	G001708935_1_read4112993	0.24901903749999998
1166	G001676615_1_read6609414	0.28637984710000003
1167	G000365025_1_read4873061	0.015205633121950378
1168	G000496595_3_read6845805	0.6042584702
1169	G000014245_2_read1902815	0.16462506910000002
1170	G001676615_1_read6186129	0.3887429225
1171	G001676615_1_read8131792	0.3887429225
1172	G900115225_1_read4829782	0.36485098920000003
1173	G000314675_1_read9141419	0.04126729134303365
1174	G000314675_1_read837826	0.041230040939087956
1175	G000314675_1_read8832705	0.029834604830698885
1176	G000496595_3_read5680764	0.03863316549565298
1177	G000686005_1_read8526999	0.41543580809999997
1178	G001426965_1_read4451823	0.045021651173177274
1179	G000970465_1_read2489404	0.0035516690817829284
1180	G000970465_1_read7478553	0.028791055856406064
1181	G001404055_1_read2577449	0.003554233802109765
1182	G000686005_1_read461485	0.043843119671428565
1183	G000526635_1_read2259508	0.149849128
1184	G000496595_3_read3514032	0.6042584702
1185	G000496595_1_read5812964	0.03610818694975071
1186	G000756225_3_read2173264	0.0010198361857142854
1187	G000756225_2_read4681334	0.0010198361857142858
1188	G000496595_3_read5898635	0.2230224925
1189	G000496595_3_read7486285	0.005854314236423364
1190	G000756225_1_read4218615	0.0010198361857142856
1191	G000496595_2_read6084223	0.2230224925
1192	G000756225_1_read3724104	0.0010322266573702607
1193	G000756225_2_read1215602	0.0926938084
1194	G000756225_1_read5589700	0.0157500302
1195	G000496595_2_read5002408	0.2230224925
1196	G000496595_3_read6653984	0.3681967782
1197	G001005825_1_read7408757	0.10702161820000002
1198	G000014245_2_read8132584	0.1858073138
1199	G000526635_1_read2531627	0.2221857281
1200	G000312665_1_read7810257	0.0052322875181663835
1201	G001005825_1_read6547921	0.004582188387333869
1202	G001005825_1_read5335725	0.004582188387333869
1203	G000312665_1_read5606311	0.0052322875181663835
1204	G000379225_1_read3182113	0.33383708889999997
1205	G001619695_1_read9545050	0.4438968135
1206	G000297775_4_read4015054	0.7476986433999999
1207	G000297775_1_read3851920	0.7476732841
1208	G000428465_1_read9041468	0.31313095570000005
1209	G000428465_1_read5105233	0.2869761853
1210	G001619695_1_read629511	0.021696862585056823
1211	G001619695_1_read4922833	0.01757929140834008
1212	G001619695_1_read909795	0.1657528493
1213	G001592185_1_read4208502	0.221801236
1214	G000297775_1_read3303281	0.5661466836
1215	G000297775_3_read7206462	0.0991548113
1216	G000297775_6_read3144699	0.24125062229999997
1217	G000711955_1_read6261268	0.7957093618
1218	G001044335_1_read6126923	0.2937443985
1219	G000023705_1_read3702089	0.1214754732
1220	G000023705_2_read7659934	0.1488228271
1221	G000023705_2_read2460695	0.0760874932
1222	G001044335_1_read1985932	0.046578028733396976
1223	G000023705_2_read5465226	0.002701615513589075
1224	G000023705_2_read4214158	0.1289284832
1225	G000023705_2_read4289442	0.0025925589481509167
1226	G000297775_2_read5894649	0.009987725910847019
1227	G000429665_1_read8498033	0.011107714699116722
1228	G000429665_1_read3915057	0.4835606119
1229	G000828895_1_read6910677	0.005581979762392967
1230	G001713375_1_read5872626	0.2488721611
1231	G000297775_3_read375411	0.016978178485994224
1232	G000297775_3_read5011846	0.016978178485994224
1233	G000297775_4_read7993606	0.016978178485994224
1234	G000297775_1_read3532719	0.01953348152123679
1235	G000297775_2_read126348	0.0037961820539146487
1236	G000297775_1_read2617748	0.01953348152123679
1237	G000297775_3_read3170262	0.184933664
1238	G000297775_2_read7062389	0.01953348152123679
1239	G001713375_2_read1027405	0.2488721611
1240	G000828895_2_read6269094	0.058633156699999994
1241	G001580025_1_read8523149	0.19093150609999998
1242	G000828895_1_read8162141	0.0050014930739319275
1243	G001424785_1_read373588	0.047103116128940185
1244	G001713375_2_read8932706	0.014687977708420584
